,Order Date,Row ID,Order ID,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,prof_cat,unit_price,unit_profit,clusters
350,3/13/2020,7233,CA-2017-153843,First Class,SC-20380,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12,4,0,12.4752,low profit,6.78,3.1188,1
351,3/13/2020,7922,CA-2017-107713,Standard Class,JB-16000,Consumer,United States,Columbia,Maryland,21044,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,174.3,3,0,81.921,medium profit,58.1,27.307,1
352,3/13/2020,8295,US-2017-146906,Standard Class,MT-17815,Consumer,United States,New York City,New York,10011,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2,0,74.975,low profit,149.95,37.4875,1
353,3/13/2020,9392,CA-2017-162474,First Class,FH-14275,Corporate,United States,Aurora,Illinois,60505,Central,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,7.992,1,0.2,2.5974,low profit,6.3936,2.07792,1
354,3/14/2020,8440,CA-2017-114370,Second Class,BN-11470,Corporate,United States,Chicago,Illinois,60623,Central,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616,2,0.2,4.9616,low profit,19.8464,1.98464,1
355,3/16/2020,1929,US-2017-101539,Second Class,VM-21685,Home Office,United States,Seattle,Washington,98105,West,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,6.48,1,0,3.1104,low profit,6.48,3.1104,1
356,3/16/2020,1930,US-2017-101539,Second Class,VM-21685,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,46.51,1,0,1.8604,low profit,46.51,1.8604,1
357,3/16/2020,1931,US-2017-101539,Second Class,VM-21685,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,659.976,3,0.2,49.4982,low profit,175.9936,13.19952,1
358,3/16/2020,7353,CA-2017-152135,Second Class,MG-17650,Home Office,United States,Lakewood,Ohio,44107,East,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,445.44,8,0.4,-81.664,profit loss,33.408,-6.1248,1
359,3/16/2020,8525,CA-2017-161172,Same Day,SP-20920,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,44.376,2,0.4,-7.396,profit loss,13.3128,-2.2188,1
360,3/16/2020,8526,CA-2017-161172,Same Day,SP-20920,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,51.264,6,0.2,7.6896,low profit,6.8352,1.02528,1
361,3/16/2020,8527,CA-2017-161172,Same Day,SP-20920,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.193,3,0.7,-3.462,profit loss,0.5193,-0.3462,1
362,3/16/2020,8528,CA-2017-161172,Same Day,SP-20920,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.984,2,0.2,43.9956,low profit,63.9936,17.59824,1
363,3/16/2020,8529,CA-2017-161172,Same Day,SP-20920,Consumer,United States,Columbus,Ohio,43229,East,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224,2,0.2,3.389,low profit,21.6896,1.3556,1
364,3/16/2020,9738,CA-2017-129294,Standard Class,KD-16615,Corporate,United States,Los Angeles,California,90032,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12,2,0,80.6312,medium profit,155.06,40.3156,1
365,3/16/2020,9739,CA-2017-129294,Standard Class,KD-16615,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",70.464,6,0.2,22.9008,low profit,9.3952,3.05344,1
366,3/16/2020,9740,CA-2017-129294,Standard Class,KD-16615,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5,0.2,6.888,low profit,3.1488,1.10208,1
367,3/16/2020,9741,CA-2017-129294,Standard Class,KD-16615,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,140.67,3,0,54.8613,low profit,46.89,18.2871,1
368,3/17/2020,787,CA-2017-129567,Second Class,CL-12565,Consumer,United States,Lancaster,California,93534,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456,2,0.2,5.8914,low profit,6.9824,2.35656,1
369,3/17/2020,2451,CA-2017-140949,Second Class,DB-13405,Consumer,United States,New York City,New York,10011,East,OFF-LA-10000081,Office Supplies,Labels,Avery 496,18.75,5,0,9,low profit,3.75,1.8,1
370,3/17/2020,2452,CA-2017-140949,Second Class,DB-13405,Consumer,United States,New York City,New York,10011,East,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,119.7,6,0,31.122,low profit,19.95,5.187,1
371,3/17/2020,2453,CA-2017-140949,Second Class,DB-13405,Consumer,United States,New York City,New York,10011,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,3,0.2,3.0861,low profit,2.4384,0.82296,1
372,3/17/2020,2454,CA-2017-140949,Second Class,DB-13405,Consumer,United States,New York City,New York,10011,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,57.06,3,0,18.2592,low profit,19.02,6.0864,1
373,3/17/2020,2455,CA-2017-140949,Second Class,DB-13405,Consumer,United States,New York City,New York,10011,East,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,71.6,8,0,13.604,low profit,8.95,1.7005,1
374,3/17/2020,2456,CA-2017-140949,Second Class,DB-13405,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",107.44,8,0,27.9344,low profit,13.43,3.4918,1
375,3/17/2020,2457,CA-2017-140949,Second Class,DB-13405,Consumer,United States,New York City,New York,10011,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,7.31,1,0,3.4357,low profit,7.31,3.4357,1
376,3/17/2020,2458,CA-2017-140949,Second Class,DB-13405,Consumer,United States,New York City,New York,10011,East,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,59.1,6,0,22.458,low profit,9.85,3.743,1
377,3/17/2020,2459,CA-2017-140949,Second Class,DB-13405,Consumer,United States,New York City,New York,10011,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,3,0,12.0978,low profit,15.51,4.0326,1
378,3/17/2020,3379,CA-2017-142867,Standard Class,PO-19180,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,13.776,6,0.8,-22.0416,profit loss,0.4592,-0.73472,1
379,3/17/2020,3380,CA-2017-142867,Standard Class,PO-19180,Home Office,United States,Houston,Texas,77095,Central,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,10.272,3,0.2,3.21,low profit,2.7392,0.856,1
380,3/17/2020,8785,US-2017-129224,Standard Class,AS-10630,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.608,2,0.2,1.6704,low profit,1.8432,0.66816,1
381,3/18/2020,677,US-2017-119438,Standard Class,CD-11980,Consumer,United States,Tyler,Texas,75701,Central,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,2.688,3,0.8,-7.392,profit loss,0.1792,-0.4928,1
382,3/18/2020,678,US-2017-119438,Standard Class,CD-11980,Consumer,United States,Tyler,Texas,75701,Central,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27.816,3,0.2,4.5201,low profit,7.4176,1.20536,1
383,3/18/2020,679,US-2017-119438,Standard Class,CD-11980,Consumer,United States,Tyler,Texas,75701,Central,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524,3,0.6,-41.262,profit loss,11.0032,-5.5016,1
384,3/18/2020,680,US-2017-119438,Standard Class,CD-11980,Consumer,United States,Tyler,Texas,75701,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,3,0.8,-320.2395,profit loss,12.1996,-21.3493,1
385,3/18/2020,3707,CA-2017-160087,Standard Class,EN-13780,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23.832,3,0.2,6.5538,low profit,6.3552,1.74768,1
386,3/18/2020,8726,CA-2017-148145,Standard Class,SW-20275,Consumer,United States,Seattle,Washington,98115,West,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,46.2,4,0,21.252,low profit,11.55,5.313,1
387,3/18/2020,8792,CA-2017-162075,Standard Class,TT-21220,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,537.544,7,0.2,47.0351,low profit,61.4336,5.37544,1
388,3/18/2020,9014,CA-2017-143084,Standard Class,BP-11050,Corporate,United States,Los Angeles,California,90008,West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,0,3.753,low profit,2.78,0.7506,1
389,3/18/2020,9015,CA-2017-143084,Standard Class,BP-11050,Corporate,United States,Los Angeles,California,90008,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,19.4,5,0,9.312,low profit,3.88,1.8624,1
390,3/18/2020,9122,CA-2017-122007,Second Class,JK-15325,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,0,26.3494,low profit,12.98,3.7642,1
391,3/19/2020,1477,US-2017-104955,Standard Class,CG-12040,Home Office,United States,New York City,New York,10024,East,OFF-LA-10003121,Office Supplies,Labels,Avery 506,28.91,7,0,13.2986,low profit,4.13,1.8998,1
392,3/19/2020,4343,CA-2017-105410,First Class,ND-18370,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",19.824,6,0.2,6.6906,low profit,2.6432,0.89208,1
393,3/19/2020,4344,CA-2017-105410,First Class,ND-18370,Consumer,United States,San Francisco,California,94110,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,657.504,6,0.2,-131.5008,profit loss,87.6672,-17.53344,1
394,3/19/2020,4345,CA-2017-105410,First Class,ND-18370,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,99.54,2,0,10.9494,low profit,49.77,5.4747,1
395,3/19/2020,4346,CA-2017-105410,First Class,ND-18370,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,199.96,4,0,85.9828,medium profit,49.99,21.4957,1
396,3/19/2020,5230,CA-2017-124436,Second Class,SA-20830,Consumer,United States,Fresno,California,93727,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.624,2,0.2,5.1184,low profit,5.8496,2.04736,1
397,3/19/2020,5231,CA-2017-124436,Second Class,SA-20830,Consumer,United States,Fresno,California,93727,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697.16,5,0.2,8.7145,low profit,111.5456,1.39432,1
398,3/19/2020,5232,CA-2017-124436,Second Class,SA-20830,Consumer,United States,Fresno,California,93727,West,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.93,1,0,12.6813,low profit,30.93,12.6813,1
399,3/19/2020,5233,CA-2017-124436,Second Class,SA-20830,Consumer,United States,Fresno,California,93727,West,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",27.496,7,0.2,9.2799,low profit,3.1424,1.06056,1
400,3/19/2020,9228,CA-2017-140515,Standard Class,GZ-14545,Corporate,United States,Los Angeles,California,90008,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36,7,0,106.7808,medium profit,54.48,15.2544,1
401,3/19/2020,9890,CA-2017-166499,First Class,VG-21805,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,8.94,3,0,2.4138,low profit,2.98,0.8046,1
402,3/20/2020,447,CA-2017-154214,Second Class,TB-21595,Consumer,United States,Columbus,Indiana,47201,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1,0,1.3677,low profit,2.91,1.3677,1
403,3/20/2020,2321,CA-2017-165491,Standard Class,HW-14935,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,265.93,7,0,63.8232,low profit,37.99,9.1176,1
404,3/20/2020,8155,US-2017-143770,Standard Class,RD-19720,Consumer,United States,Middletown,Connecticut,6457,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,0,38.08,low profit,119,19.04,1
405,3/20/2020,8156,US-2017-143770,Standard Class,RD-19720,Consumer,United States,Middletown,Connecticut,6457,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,61.96,2,0,27.882,low profit,30.98,13.941,1
406,3/20/2020,8998,CA-2017-122763,Same Day,HG-14845,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,56.704,2,0.2,19.1376,low profit,22.6816,7.65504,1
407,3/20/2020,8999,CA-2017-122763,Same Day,HG-14845,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,274.064,7,0.2,102.774,medium profit,31.3216,11.7456,1
408,3/21/2020,2333,CA-2017-169285,Standard Class,RW-19690,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",277.4,5,0,133.152,medium profit,55.48,26.6304,3
409,3/21/2020,2334,CA-2017-169285,Standard Class,RW-19690,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,5.78,1,0,2.8322,low profit,5.78,2.8322,3
410,3/21/2020,4429,CA-2017-119452,Standard Class,CL-12565,Consumer,United States,Tulsa,Oklahoma,74133,Central,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1805.88,6,0,523.7052,high profit,300.98,87.2842,3
411,3/21/2020,5346,CA-2017-108539,Second Class,SC-20725,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,0,210.4936,high profit,181.46,52.6234,3
412,3/21/2020,5347,CA-2017-108539,Second Class,SC-20725,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.896,3,0.2,3.9498,low profit,2.9056,1.05328,3
413,3/21/2020,5348,CA-2017-108539,Second Class,SC-20725,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.544,2,0.2,2.8836,low profit,3.4176,1.15344,3
414,3/21/2020,8377,CA-2017-156272,Standard Class,PW-19030,Corporate,United States,Pompano Beach,Florida,33068,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,1,0.2,8.048,low profit,51.5072,6.4384,3
415,3/21/2020,8825,CA-2017-117156,Second Class,TB-21055,Consumer,United States,Reading,Pennsylvania,19601,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,8.856,3,0.2,2.8782,low profit,2.3616,0.76752,3
416,3/21/2020,9362,CA-2017-111591,Standard Class,PS-18970,Home Office,United States,Seattle,Washington,98105,West,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",30.576,6,0.2,10.3194,low profit,4.0768,1.37592,3
417,3/21/2020,9363,CA-2017-111591,Standard Class,PS-18970,Home Office,United States,Seattle,Washington,98105,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",13.02,7,0,0.3906,low profit,1.86,0.0558,3
418,3/21/2020,9364,CA-2017-111591,Standard Class,PS-18970,Home Office,United States,Seattle,Washington,98105,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0,6.4206,low profit,7.38,2.1402,3
419,3/21/2020,9365,CA-2017-111591,Standard Class,PS-18970,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,4,0,7.1864,low profit,89.83,1.7966,3
420,3/23/2020,2410,CA-2017-155985,First Class,BE-11335,Home Office,United States,San Francisco,California,94122,West,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,211.84,8,0,76.2624,low profit,26.48,9.5328,3
421,3/23/2020,2843,CA-2017-135650,Standard Class,AC-10660,Consumer,United States,Huntsville,Texas,77340,Central,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,143.728,2,0.2,-32.3388,profit loss,57.4912,-12.93552,3
422,3/23/2020,3105,US-2017-140074,Standard Class,EC-14050,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,25.68,6,0,11.556,low profit,4.28,1.926,3
423,3/23/2020,5021,CA-2017-136511,Second Class,MZ-17515,Corporate,United States,New York City,New York,10011,East,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,347.58,3,0,17.379,low profit,115.86,5.793,3
424,3/23/2020,5645,CA-2017-120719,First Class,SJ-20125,Home Office,United States,Seattle,Washington,98105,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",34.76,5,0.2,11.297,low profit,5.5616,1.80752,3
425,3/23/2020,8152,CA-2017-140151,First Class,RB-19360,Consumer,United States,Seattle,Washington,98115,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2,0,4.872,low profit,16.24,2.436,3
426,3/23/2020,8153,CA-2017-140151,First Class,RB-19360,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,20.04,3,0,9.6192,low profit,6.68,3.2064,3
427,3/23/2020,8154,CA-2017-140151,First Class,RB-19360,Consumer,United States,Seattle,Washington,98115,West,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,13999.96,4,0,6719.9808,high profit,3499.99,1679.9952,3
428,3/24/2020,2104,CA-2017-167101,Second Class,BM-11650,Corporate,United States,New York City,New York,10009,East,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,4,0,106.5216,medium profit,55.48,26.6304,3
429,3/24/2020,2105,CA-2017-167101,Second Class,BM-11650,Corporate,United States,New York City,New York,10009,East,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,26,2,0,11.7,low profit,13,5.85,3
430,3/24/2020,7798,CA-2017-166184,First Class,HR-14830,Corporate,United States,New York City,New York,10035,East,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",47.01,3,0,22.0947,low profit,15.67,7.3649,3
431,3/24/2020,7799,CA-2017-166184,First Class,HR-14830,Corporate,United States,New York City,New York,10035,East,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,469.99,1,0,136.2971,medium profit,469.99,136.2971,3
432,3/24/2020,7800,CA-2017-166184,First Class,HR-14830,Corporate,United States,New York City,New York,10035,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,207.846,3,0.1,2.3094,low profit,62.3538,0.69282,3
433,3/24/2020,8972,CA-2017-122308,Standard Class,MV-17485,Consumer,United States,New York City,New York,10011,East,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.764,2,0.1,60.392,low profit,122.2938,27.1764,3
434,3/24/2020,9530,CA-2017-101637,Same Day,AC-10615,Corporate,United States,Beaumont,Texas,77705,Central,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,12.768,2,0.2,0.9576,low profit,5.1072,0.38304,3
435,3/25/2020,1877,CA-2017-112039,Standard Class,JC-15775,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,470.376,3,0.2,47.0376,low profit,125.4336,12.54336,3
436,3/25/2020,2383,US-2017-117534,First Class,CV-12295,Consumer,United States,Fresno,California,93727,West,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,176.04,4,0,45.7704,low profit,44.01,11.4426,3
437,3/25/2020,2384,US-2017-117534,First Class,CV-12295,Consumer,United States,Fresno,California,93727,West,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,16.02,9,0,4.4856,low profit,1.78,0.4984,3
438,3/25/2020,2385,US-2017-117534,First Class,CV-12295,Consumer,United States,Fresno,California,93727,West,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,185.92,4,0.2,62.748,low profit,37.184,12.5496,3
439,3/25/2020,2386,US-2017-117534,First Class,CV-12295,Consumer,United States,Fresno,California,93727,West,TEC-PH-10000141,Technology,Phones,Clearsounds A400,211.168,4,0.2,15.8376,low profit,42.2336,3.16752,3
440,3/25/2020,2387,US-2017-117534,First Class,CV-12295,Consumer,United States,Fresno,California,93727,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984,2,0.2,59.998,low profit,191.9936,23.9992,3
441,3/25/2020,2941,CA-2017-155880,Standard Class,JD-16150,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,90.99,1,0,14.5584,low profit,90.99,14.5584,3
442,3/25/2020,2942,CA-2017-155880,Standard Class,JD-16150,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",1526.56,7,0,427.4368,high profit,218.08,61.0624,3
443,3/25/2020,2943,CA-2017-155880,Standard Class,JD-16150,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",368.97,3,0,40.5867,low profit,122.99,13.5289,3
444,3/25/2020,3391,CA-2017-101077,Second Class,DB-13660,Consumer,United States,Dallas,Texas,75081,Central,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,6.848,2,0.2,2.14,low profit,2.7392,0.856,3
445,3/25/2020,4932,CA-2017-143651,Standard Class,FM-14215,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10001446,Office Supplies,Art,Newell 309,23.1,2,0,6.93,low profit,11.55,3.465,3
446,3/25/2020,5608,CA-2017-105193,Standard Class,JL-15835,Consumer,United States,New York City,New York,10024,East,OFF-AR-10001547,Office Supplies,Art,Newell 311,11.05,5,0,2.9835,low profit,2.21,0.5967,3
447,3/26/2020,1861,US-2017-121251,First Class,GM-14440,Consumer,United States,New York City,New York,10009,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",257.568,2,0.2,-28.9764,profit loss,103.0272,-11.59056,3
448,3/26/2020,1862,US-2017-121251,First Class,GM-14440,Consumer,United States,New York City,New York,10009,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.96,4,0,33.5888,low profit,29.99,8.3972,3
449,3/26/2020,4239,CA-2017-147144,First Class,MZ-17335,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",19.83,1,0,5.949,low profit,19.83,5.949,3
450,3/26/2020,5638,CA-2017-113208,Standard Class,ML-18040,Corporate,United States,Dearborn,Michigan,48126,Central,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",60.84,3,0,23.1192,low profit,20.28,7.7064,3
451,3/26/2020,6130,CA-2017-162033,Standard Class,EM-14200,Home Office,United States,Virginia Beach,Virginia,23464,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,3,0,20.7675,low profit,17.75,6.9225,3
452,3/26/2020,6131,CA-2017-162033,Standard Class,EM-14200,Home Office,United States,Virginia Beach,Virginia,23464,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.76,2,0,1.316,low profit,1.88,0.658,3
453,3/26/2020,7173,US-2017-141677,Standard Class,HK-14890,Corporate,United States,Houston,Texas,77070,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,143.96,5,0.2,1.7995,low profit,23.0336,0.28792,3
454,3/26/2020,7174,US-2017-141677,Standard Class,HK-14890,Corporate,United States,Houston,Texas,77070,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,2399.96,5,0.2,569.9905,high profit,383.9936,91.19848,3
455,3/26/2020,7175,US-2017-141677,Standard Class,HK-14890,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,74.352,3,0.2,23.235,low profit,19.8272,6.196,3
456,3/26/2020,7176,US-2017-141677,Standard Class,HK-14890,Corporate,United States,Houston,Texas,77070,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,8,0.8,-226.6368,profit loss,2.1792,-5.66592,3
457,3/26/2020,7177,US-2017-141677,Standard Class,HK-14890,Corporate,United States,Houston,Texas,77070,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",32.232,3,0.2,2.4174,low profit,8.5952,0.64464,3
458,3/27/2020,4676,CA-2017-139416,Second Class,AG-10270,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.008,2,0.2,1.5008,low profit,6.0032,0.60032,3
459,3/27/2020,8486,CA-2017-124716,Standard Class,BD-11560,Home Office,United States,Fresno,California,93727,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,45.68,2,0,21.0128,low profit,22.84,10.5064,3
460,3/27/2020,8487,CA-2017-124716,Standard Class,BD-11560,Home Office,United States,Fresno,California,93727,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0,53.2608,low profit,55.48,26.6304,3
