,Order Date,Row ID,Order ID,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,prof_cat,unit_price,unit_profit,clusters
301,2020-06-03,6514,CA-2017-167640,Standard Class,FC-14245,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,286.93,7,0.0,140.5957,medium profit,40.99,20.0851,0
302,2020-06-03,6515,CA-2017-167640,Standard Class,FC-14245,Home Office,United States,San Francisco,California,94109,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,206.384,2,0.2,23.2182,low profit,128.98999999999998,14.511375,0
303,2020-06-03,9312,CA-2017-148642,Standard Class,DW-13540,Consumer,United States,Dallas,Texas,75220,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928,2,0.2,1.7248,low profit,3.08,1.078,0
304,2020-06-03,9313,CA-2017-148642,Standard Class,DW-13540,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10000588,Office Supplies,Art,Newell 345,63.488,4,0.2,4.7616,low profit,19.84,1.4879999999999998,0
305,2020-07-03,1372,CA-2017-136672,Standard Class,MG-17890,Home Office,United States,Clinton,Maryland,20735,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0.0,4.908,low profit,16.36,1.636,0
306,2020-07-03,4903,CA-2017-110884,Standard Class,SH-20395,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,25.92,6,0.2,9.072,low profit,5.4,1.89,0
307,2020-07-03,4904,CA-2017-110884,Standard Class,SH-20395,Consumer,United States,New York City,New York,10035,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",91.59,3,0.0,42.1314,low profit,30.53,14.0438,0
308,2020-08-03,360,CA-2017-155698,First Class,VB-21745,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,0.0,168.4384,high profit,80.98,21.0548,0
309,2020-08-03,361,CA-2017-155698,First Class,VB-21745,Corporate,United States,Columbus,Georgia,31907,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0.0,9.936,low profit,10.35,4.968,0
310,2020-08-03,4884,CA-2017-104080,Standard Class,AH-10210,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2,5,0.2,64.2,low profit,42.79999999999999,16.049999999999997,0
311,2020-08-03,4885,CA-2017-104080,Standard Class,AH-10210,Consumer,United States,Anaheim,California,92804,West,OFF-AR-10001972,Office Supplies,Art,Newell 323,3.36,2,0.0,0.8736,low profit,1.68,0.4368,0
312,2020-09-03,1926,CA-2017-102834,Standard Class,LW-16990,Corporate,United States,San Francisco,California,94110,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,199.98,2,0.0,69.993,low profit,99.99,34.9965,1
313,2020-09-03,8540,CA-2017-147354,Standard Class,KB-16315,Consumer,United States,Los Angeles,California,90008,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984,2,0.2,59.998,low profit,299.98999999999995,37.49875,1
314,2020-09-03,8541,CA-2017-147354,Standard Class,KB-16315,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,5,0.2,9.6375,low profit,7.71,2.4093749999999994,1
315,2020-10-03,1254,CA-2017-144638,Standard Class,MH-18115,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-AR-10003958,Office Supplies,Art,Newell 337,5.248,2,0.2,0.5904,low profit,3.28,0.369,1
316,2020-10-03,1255,CA-2017-144638,Standard Class,MH-18115,Home Office,United States,Chester,Pennsylvania,19013,East,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,35.91,3,0.4,-8.379,profit loss,19.95,-4.654999999999999,1
317,2020-10-03,1256,CA-2017-144638,Standard Class,MH-18115,Home Office,United States,Chester,Pennsylvania,19013,East,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.696,1,0.2,0.5022,low profit,8.37,0.6277499999999999,1
318,2020-10-03,1257,CA-2017-144638,Standard Class,MH-18115,Home Office,United States,Chester,Pennsylvania,19013,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.872,2,0.2,11.5164,low profit,27.42,7.19775,1
319,2020-10-03,4294,CA-2017-130967,Standard Class,EB-13870,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),53.982,3,0.4,-10.7964,profit loss,29.99,-5.998,1
320,2020-10-03,4997,CA-2017-155824,Standard Class,KS-16300,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,1,0.2,3.6588,low profit,60.98,4.573499999999999,1
321,2020-10-03,4998,CA-2017-155824,Standard Class,KS-16300,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092,4,0.7,-10.0372,profit loss,10.909999999999998,-8.364333333333333,1
322,2020-10-03,6689,CA-2017-140494,Second Class,CM-11815,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,111.96,4,0.0,21.2724,low profit,27.99,5.3181,1
323,2020-10-03,8413,CA-2017-132290,Standard Class,MD-17350,Consumer,United States,Dallas,Texas,75217,Central,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",933.408,4,0.3,-173.3472,profit loss,333.36,-61.90971428571429,1
324,2020-11-03,2994,CA-2017-147291,Standard Class,MJ-17740,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,4,0.0,421.0824,high profit,223.98,105.2706,3
325,2020-11-03,7144,US-2017-141558,Standard Class,MH-17290,Home Office,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,776.85,5,0.4,-181.265,profit loss,258.95000000000005,-60.42166666666667,3
326,2020-11-03,7145,US-2017-141558,Standard Class,MH-17290,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294,1,0.7,-8.6058,profit loss,40.98,-28.686,3
327,2020-11-03,7146,US-2017-141558,Standard Class,MH-17290,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,154.764,3,0.4,-46.4292,profit loss,85.98,-25.794,3
328,2020-11-03,7147,US-2017-141558,Standard Class,MH-17290,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,43.28,1,0.2,3.246,low profit,54.1,4.0575,3
329,2020-11-03,8043,US-2017-133081,Standard Class,PV-18985,Home Office,United States,Cambridge,Massachusetts,2138,East,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0.0,24.9132,low profit,15.97,6.2283,3
330,2020-11-03,8044,US-2017-133081,Standard Class,PV-18985,Home Office,United States,Cambridge,Massachusetts,2138,East,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,1,0.0,11.7568,low profit,26.72,11.7568,3
331,2020-12-03,3188,CA-2017-159352,Standard Class,KB-16585,Corporate,United States,Lowell,Massachusetts,1852,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,69.93,7,0.0,32.1678,low profit,9.99,4.5954,3
332,2020-12-03,4636,CA-2017-116288,Standard Class,BS-11380,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0.0,9.7176,low profit,80.98,3.2392,3
333,2020-12-03,5387,CA-2017-152786,Standard Class,GA-14725,Consumer,United States,Rogers,Arkansas,72756,South,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,40.41,9,0.0,18.5886,low profit,4.489999999999999,2.0654,3
334,2020-03-13,2163,CA-2017-166296,Standard Class,KF-16285,Home Office,United States,Manteca,California,95336,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,314.55,3,0.0,150.984,high profit,104.85,50.328,2
335,2020-03-13,3065,CA-2017-106859,Second Class,BF-11215,Home Office,United States,Albuquerque,New Mexico,87105,West,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",90.8,8,0.0,25.424,low profit,11.35,3.178,2
336,2020-03-13,3066,CA-2017-106859,Second Class,BF-11215,Home Office,United States,Albuquerque,New Mexico,87105,West,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,140.736,8,0.2,49.2576,low profit,21.99,7.696499999999999,2
337,2020-03-13,3067,CA-2017-106859,Second Class,BF-11215,Home Office,United States,Albuquerque,New Mexico,87105,West,TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,214.95,5,0.0,88.1295,medium profit,42.99,17.625899999999998,2
338,2020-03-13,3068,CA-2017-106859,Second Class,BF-11215,Home Office,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,45.36,7,0.0,21.7728,low profit,6.48,3.1104,2
339,2020-03-13,3069,CA-2017-106859,Second Class,BF-11215,Home Office,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,288.24,6,0.0,138.3552,medium profit,48.04,23.0592,2
340,2020-03-13,4459,CA-2017-105851,Standard Class,SE-20110,Consumer,United States,Denver,Colorado,80219,West,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1332.496,2,0.2,-299.8116,profit loss,832.8100000000001,-187.38225,2
341,2020-03-13,5565,CA-2017-157966,Same Day,SU-20665,Home Office,United States,Chicago,Illinois,60610,Central,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,19.456,4,0.2,2.1888,low profit,6.079999999999999,0.6839999999999999,2
342,2020-03-13,5566,CA-2017-157966,Same Day,SU-20665,Home Office,United States,Chicago,Illinois,60610,Central,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",209.986,2,0.3,8.9994,low profit,149.99,6.428142857142857,2
343,2020-03-13,5567,CA-2017-157966,Same Day,SU-20665,Home Office,United States,Chicago,Illinois,60610,Central,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",29.76,5,0.2,1.86,low profit,7.439999999999999,0.4649999999999999,2
344,2020-03-13,5568,CA-2017-157966,Same Day,SU-20665,Home Office,United States,Chicago,Illinois,60610,Central,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,89.768,1,0.3,-2.5648,profit loss,128.24,-3.664,2
345,2020-03-13,5569,CA-2017-157966,Same Day,SU-20665,Home Office,United States,Chicago,Illinois,60610,Central,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,0.2,335.9944,high profit,599.99,209.9965,2
346,2020-03-13,5570,CA-2017-157966,Same Day,SU-20665,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,15.552,3,0.2,5.6376,low profit,6.48,2.349,2
347,2020-03-13,5571,CA-2017-157966,Same Day,SU-20665,Home Office,United States,Chicago,Illinois,60610,Central,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,34.36,1,0.2,-7.3015,profit loss,42.95,-9.126875,2
348,2020-03-13,7231,CA-2017-153843,First Class,SC-20380,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,30.88,2,0.0,15.44,low profit,15.44,7.72,2
349,2020-03-13,7232,CA-2017-153843,First Class,SC-20380,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,2,0.0,120.9416,medium profit,232.58,60.4708,2
350,2020-03-13,7233,CA-2017-153843,First Class,SC-20380,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12,4,0.0,12.4752,low profit,6.78,3.1188,2
351,2020-03-13,7922,CA-2017-107713,Standard Class,JB-16000,Consumer,United States,Columbia,Maryland,21044,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,174.3,3,0.0,81.921,medium profit,58.1,27.307,2
352,2020-03-13,8295,US-2017-146906,Standard Class,MT-17815,Consumer,United States,New York City,New York,10011,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2,0.0,74.975,low profit,149.95,37.4875,2
353,2020-03-13,9392,CA-2017-162474,First Class,FH-14275,Corporate,United States,Aurora,Illinois,60505,Central,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,7.992,1,0.2,2.5974,low profit,9.99,3.24675,2
354,2020-03-14,8440,CA-2017-114370,Second Class,BN-11470,Corporate,United States,Chicago,Illinois,60623,Central,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616,2,0.2,4.9616,low profit,31.01,3.1009999999999995,2
355,2020-03-16,1929,US-2017-101539,Second Class,VM-21685,Home Office,United States,Seattle,Washington,98105,West,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,6.48,1,0.0,3.1104,low profit,6.48,3.1104,2
356,2020-03-16,1930,US-2017-101539,Second Class,VM-21685,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,46.51,1,0.0,1.8604,low profit,46.51,1.8604,2
357,2020-03-16,1931,US-2017-101539,Second Class,VM-21685,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,659.976,3,0.2,49.4982,low profit,274.98999999999995,20.62425,2
358,2020-03-16,7353,CA-2017-152135,Second Class,MG-17650,Home Office,United States,Lakewood,Ohio,44107,East,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,445.44,8,0.4,-81.664,profit loss,92.8,-17.013333333333335,2
359,2020-03-16,8525,CA-2017-161172,Same Day,SP-20920,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,44.376,2,0.4,-7.396,profit loss,36.98,-6.163333333333333,2
360,2020-03-16,8526,CA-2017-161172,Same Day,SP-20920,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,51.264,6,0.2,7.6896,low profit,10.68,1.602,2
361,2020-03-16,8527,CA-2017-161172,Same Day,SP-20920,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.193,3,0.7,-3.462,profit loss,5.769999999999999,-3.8466666666666662,2
362,2020-03-16,8528,CA-2017-161172,Same Day,SP-20920,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.984,2,0.2,43.9956,low profit,99.99,27.49725,2
363,2020-03-16,8529,CA-2017-161172,Same Day,SP-20920,Consumer,United States,Columbus,Ohio,43229,East,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224,2,0.2,3.389,low profit,33.88999999999999,2.118125,2
364,2020-03-16,9738,CA-2017-129294,Standard Class,KD-16615,Corporate,United States,Los Angeles,California,90032,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12,2,0.0,80.6312,medium profit,155.06,40.3156,2
365,2020-03-16,9739,CA-2017-129294,Standard Class,KD-16615,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",70.464,6,0.2,22.9008,low profit,14.68,4.771,2
366,2020-03-16,9740,CA-2017-129294,Standard Class,KD-16615,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5,0.2,6.888,low profit,4.92,1.7219999999999998,2
367,2020-03-16,9741,CA-2017-129294,Standard Class,KD-16615,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,140.67,3,0.0,54.8613,low profit,46.88999999999999,18.2871,2
368,2020-03-17,787,CA-2017-129567,Second Class,CL-12565,Consumer,United States,Lancaster,California,93534,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456,2,0.2,5.8914,low profit,10.909999999999998,3.682125,2
369,2020-03-17,2451,CA-2017-140949,Second Class,DB-13405,Consumer,United States,New York City,New York,10011,East,OFF-LA-10000081,Office Supplies,Labels,Avery 496,18.75,5,0.0,9.0,low profit,3.75,1.8,2
370,2020-03-17,2452,CA-2017-140949,Second Class,DB-13405,Consumer,United States,New York City,New York,10011,East,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,119.7,6,0.0,31.122,low profit,19.95,5.187,2
371,2020-03-17,2453,CA-2017-140949,Second Class,DB-13405,Consumer,United States,New York City,New York,10011,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,3,0.2,3.0861,low profit,3.81,1.285875,2
372,2020-03-17,2454,CA-2017-140949,Second Class,DB-13405,Consumer,United States,New York City,New York,10011,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,57.06,3,0.0,18.2592,low profit,19.02,6.0864,2
373,2020-03-17,2455,CA-2017-140949,Second Class,DB-13405,Consumer,United States,New York City,New York,10011,East,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,71.6,8,0.0,13.604,low profit,8.95,1.7005,2
374,2020-03-17,2456,CA-2017-140949,Second Class,DB-13405,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",107.44,8,0.0,27.9344,low profit,13.43,3.4918,2
375,2020-03-17,2457,CA-2017-140949,Second Class,DB-13405,Consumer,United States,New York City,New York,10011,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,7.31,1,0.0,3.4357,low profit,7.31,3.4357,2
376,2020-03-17,2458,CA-2017-140949,Second Class,DB-13405,Consumer,United States,New York City,New York,10011,East,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,59.1,6,0.0,22.458,low profit,9.85,3.743,2
377,2020-03-17,2459,CA-2017-140949,Second Class,DB-13405,Consumer,United States,New York City,New York,10011,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,3,0.0,12.0978,low profit,15.51,4.0326,2
378,2020-03-17,3379,CA-2017-142867,Standard Class,PO-19180,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,13.776,6,0.8,-22.0416,profit loss,11.480000000000002,-18.36800000000001,2
379,2020-03-17,3380,CA-2017-142867,Standard Class,PO-19180,Home Office,United States,Houston,Texas,77095,Central,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,10.272,3,0.2,3.21,low profit,4.279999999999999,1.3375,2
380,2020-03-17,8785,US-2017-129224,Standard Class,AS-10630,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.608,2,0.2,1.6704,low profit,2.8799999999999994,1.044,2
381,2020-03-18,677,US-2017-119438,Standard Class,CD-11980,Consumer,United States,Tyler,Texas,75701,Central,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,2.688,3,0.8,-7.392,profit loss,4.480000000000001,-12.320000000000002,2
382,2020-03-18,678,US-2017-119438,Standard Class,CD-11980,Consumer,United States,Tyler,Texas,75701,Central,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27.816,3,0.2,4.5201,low profit,11.59,1.883375,2
383,2020-03-18,679,US-2017-119438,Standard Class,CD-11980,Consumer,United States,Tyler,Texas,75701,Central,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524,3,0.6,-41.262,profit loss,68.77,-34.385,2
384,2020-03-18,680,US-2017-119438,Standard Class,CD-11980,Consumer,United States,Tyler,Texas,75701,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,3,0.8,-320.2395,profit loss,304.99000000000007,-533.7325000000002,2
385,2020-03-18,3707,CA-2017-160087,Standard Class,EN-13780,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23.832,3,0.2,6.5538,low profit,9.93,2.73075,2
386,2020-03-18,8726,CA-2017-148145,Standard Class,SW-20275,Consumer,United States,Seattle,Washington,98115,West,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,46.2,4,0.0,21.252,low profit,11.55,5.313,2
387,2020-03-18,8792,CA-2017-162075,Standard Class,TT-21220,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,537.544,7,0.2,47.0351,low profit,95.99,8.399125,2
388,2020-03-18,9014,CA-2017-143084,Standard Class,BP-11050,Corporate,United States,Los Angeles,California,90008,West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,0.0,3.753,low profit,2.78,0.7506,2
389,2020-03-18,9015,CA-2017-143084,Standard Class,BP-11050,Corporate,United States,Los Angeles,California,90008,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,19.4,5,0.0,9.312,low profit,3.88,1.8624,2
390,2020-03-18,9122,CA-2017-122007,Second Class,JK-15325,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,0.0,26.3494,low profit,12.98,3.7642,2
391,2020-03-19,1477,US-2017-104955,Standard Class,CG-12040,Home Office,United States,New York City,New York,10024,East,OFF-LA-10003121,Office Supplies,Labels,Avery 506,28.91,7,0.0,13.2986,low profit,4.13,1.8998,2
392,2020-03-19,4343,CA-2017-105410,First Class,ND-18370,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",19.824,6,0.2,6.6906,low profit,4.13,1.393875,2
393,2020-03-19,4344,CA-2017-105410,First Class,ND-18370,Consumer,United States,San Francisco,California,94110,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,657.504,6,0.2,-131.5008,profit loss,136.98,-27.396,2
394,2020-03-19,4345,CA-2017-105410,First Class,ND-18370,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,99.54,2,0.0,10.9494,low profit,49.77,5.4747,2
395,2020-03-19,4346,CA-2017-105410,First Class,ND-18370,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,199.96,4,0.0,85.9828,medium profit,49.99,21.4957,2
396,2020-03-19,5230,CA-2017-124436,Second Class,SA-20830,Consumer,United States,Fresno,California,93727,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.624,2,0.2,5.1184,low profit,9.14,3.199,2
397,2020-03-19,5231,CA-2017-124436,Second Class,SA-20830,Consumer,United States,Fresno,California,93727,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697.16,5,0.2,8.7145,low profit,174.28999999999996,2.178625,2
398,2020-03-19,5232,CA-2017-124436,Second Class,SA-20830,Consumer,United States,Fresno,California,93727,West,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.93,1,0.0,12.6813,low profit,30.93,12.6813,2
399,2020-03-19,5233,CA-2017-124436,Second Class,SA-20830,Consumer,United States,Fresno,California,93727,West,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",27.496,7,0.2,9.2799,low profit,4.909999999999999,1.6571249999999995,2
400,2020-03-19,9228,CA-2017-140515,Standard Class,GZ-14545,Corporate,United States,Los Angeles,California,90008,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36,7,0.0,106.7808,medium profit,54.48,15.2544,2
401,2020-03-19,9890,CA-2017-166499,First Class,VG-21805,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,8.94,3,0.0,2.4138,low profit,2.98,0.8046000000000001,2
402,2020-03-20,447,CA-2017-154214,Second Class,TB-21595,Consumer,United States,Columbus,Indiana,47201,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1,0.0,1.3677,low profit,2.91,1.3677,4
403,2020-03-20,2321,CA-2017-165491,Standard Class,HW-14935,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,265.93,7,0.0,63.8232,low profit,37.99,9.1176,4
404,2020-03-20,8155,US-2017-143770,Standard Class,RD-19720,Consumer,United States,Middletown,Connecticut,6457,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,2,0.0,38.08,low profit,119.0,19.04,4
405,2020-03-20,8156,US-2017-143770,Standard Class,RD-19720,Consumer,United States,Middletown,Connecticut,6457,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,61.96,2,0.0,27.882,low profit,30.98,13.941,4
406,2020-03-20,8998,CA-2017-122763,Same Day,HG-14845,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,56.704,2,0.2,19.1376,low profit,35.44,11.961,4
407,2020-03-20,8999,CA-2017-122763,Same Day,HG-14845,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,274.064,7,0.2,102.774,medium profit,48.94,18.3525,4
408,2020-03-21,2333,CA-2017-169285,Standard Class,RW-19690,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",277.4,5,0.0,133.152,medium profit,55.48,26.6304,4
